"latitude","longitude"
41.386855,2.175207
41.397129,2.184113
41.386062,2.177708
41.385683,2.176313
41.385627,2.176914
41.38194,2.172161
41.381763,2.171655
41.386553,2.180143
41.385144,2.16994
41.385281,2.170262
41.385291,2.173404
41.384629,2.174092
41.383945,2.174092
41.381763,2.171655
41.381763,2.171655
41.386855,2.175207
41.393728,2.180796
41.392682,2.177867
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.386855,2.175207
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.416212,2.154693
41.375134,2.190742
41.404625,2.166795
41.37494,2.187824
41.405281,2.167099
41.387305,2.17113
41.386806,2.170958
41.387756,2.170186
41.388014,2.172245
41.386983,2.171387
41.387064,2.171001
41.407554,2.131476
41.382476,2.174263
41.380109,2.174177
41.376605,2.15403
41.380696,2.16156
41.386581,2.171881
41.374489,2.187652
41.388191,2.195591
41.374618,2.188639
41.375922,2.1492
41.375922,2.1492
41.376872,2.149543
41.375922,2.1492
41.386251,2.164607
41.386251,2.164607
41.385776,2.165293
41.385744,2.166152
41.386219,2.166452
41.380696,2.174391
41.380527,2.173951
41.370254,2.171301
41.370254,2.171301
41.374747,2.169113
41.369111,2.153148
41.380994,2.174788
41.380696,2.174391
41.380527,2.173951
41.376872,2.17761
41.376196,2.179284
41.370246,2.17143
41.402694,2.172911
41.394984,2.160873
41.387519,2.174273
41.370593,2.15008
41.387482,2.170486
41.386231,2.186365
41.375081,2.181698
41.391233,2.167053
41.389334,2.178897
41.387245,2.168802
41.382542,2.177107
41.382542,2.177107
41.382542,2.177107
41.394027,2.147397
41.394027,2.147397
41.394027,2.147397
41.394027,2.147397
41.39064,2.167328
41.394027,2.147397
41.394027,2.147397
41.394027,2.147397
41.394027,2.147397
41.394027,2.147397
41.378458,2.175453
41.381477,2.194647
41.39339,2.163963
41.378338,2.175507
41.403515,2.174327
41.386935,2.171301
41.380463,2.177309
41.378161,2.183747
41.391813,2.165014
41.388134,2.196578
41.405205,2.15553
41.386452,2.171945
41.366567,2.171173
41.367823,2.154178
41.41854,2.17991
41.384243,2.177287
41.38737,2.168877
41.388062,2.168662
41.391233,2.204861
41.369743,2.152816
41.36961,2.152912
41.368459,2.163652
41.401165,2.211599
41.395194,2.205461
41.411369,2.221555
41.369715,2.152848
41.363688,2.166677
41.375576,2.183843
41.382637,2.176913
41.366531,2.151689
41.370323,2.15244
41.369401,2.152376
41.391507,2.165411
41.391608,2.165004
41.391265,2.165862
41.397012,2.181901
41.397012,2.181901
41.397527,2.190721
41.381832,2.163705
41.41029,2.156496
41.370754,2.171173
41.375439,2.130103
41.394807,2.207307
41.397792,2.150215
41.406384,2.151397
41.411787,2.219603
41.411779,2.219817
41.377203,2.177331
41.370802,2.173404
41.364409,2.148385
41.376397,2.192115
41.370826,2.151024
41.384061,2.175797
41.379833,2.1805
41.385599,2.188768
41.366985,2.167482
41.375427,2.189953
41.375427,2.189953
41.375427,2.189953
41.380333,2.175
41.380704,2.175748
41.392843,2.152118
41.387402,2.168726
41.372461,2.178812
41.379602,2.186826
41.403446,2.174402
41.403446,2.174402
41.385719,2.170049
41.365291,2.154135
41.365874,2.155691
41.378789,2.13978
41.397962,2.158041
41.413758,2.152719
41.413835,2.152751
41.373556,2.150069
41.373556,2.150069
41.373556,2.150069
41.373556,2.150069
41.373556,2.150069
41.373556,2.150069
41.395258,2.16113
41.395258,2.16113
41.364127,2.151689
41.368938,2.163265
41.370295,2.163523
41.383804,2.176119
41.388593,2.176043
41.390915,2.17378
41.389326,2.186504
41.376683,2.184079
41.375681,2.179949
41.389326,2.186504
41.383804,2.176119
41.416003,2.153148
41.387442,2.160798
41.377702,2.179992
41.386919,2.17011
41.390847,2.191686
41.404239,2.142333
41.387434,2.186965
41.377903,2.172203
41.378869,2.168254
41.378933,2.165164
41.380672,2.176494
41.379835,2.178554
41.383506,2.177352
41.381638,2.175807
41.38196,2.175807
41.385719,2.170049
41.381783,2.17452
41.381671,2.194561
41.395805,2.161045
41.395805,2.161045
41.395805,2.161045
41.375939,2.190871
41.381328,2.173377
41.381328,2.173377
41.381328,2.173377
41.381328,2.173377
41.414225,2.152247
41.413976,2.152547
41.403442,2.173297
41.40343,2.17437
41.403434,2.174381
41.403414,2.174381
41.403475,2.174284
41.384231,2.171092
41.370238,2.152504
41.369256,2.153277
41.363322,2.166173
41.363527,2.166817
41.378869,2.183532
41.383498,2.181751
41.383554,2.18173
41.382514,2.176698
41.421562,2.173056
41.381328,2.173377
41.381328,2.173377
41.384243,2.175202
41.384243,2.175202
41.388134,2.169678
41.388134,2.169678
41.390783,2.203917
41.41618,2.160143
41.399636,2.214088
41.368998,2.157697
41.369329,2.158856
41.380801,2.182449
41.375101,2.191622
41.374554,2.155573
41.376184,2.190731
41.383755,2.17673
41.387426,2.176301
41.387587,2.175078
41.386013,2.178275
41.387515,2.176129
41.383788,2.176945
41.383317,2.176344
41.380073,2.181719
41.374618,2.191493
41.385667,2.197533
41.385724,2.197544
41.386291,2.198295
41.388227,2.198649
41.393849,2.206749
41.383377,2.175056
41.375737,2.177782
41.403402,2.189755
41.364361,2.149693
41.36796,2.158341
41.36796,2.158341
41.36796,2.158341
41.36796,2.158341
41.370045,2.170228
41.370335,2.170228
41.365278,2.150573
41.369047,2.153234
41.388831,2.166903
41.407844,2.218594
41.374083,2.149221
41.377331,2.161645
41.387929,2.170228
41.379706,2.189197
41.380028,2.188854
41.412366,2.217478
41.372316,2.179498
41.366792,2.147397
41.393809,2.162933
41.366631,2.167997
41.403499,2.173962
41.414136,2.152376
41.385881,2.165111
41.375778,2.177824
41.39525,2.161806
41.383115,2.176666
41.37738,2.151196
41.364103,2.150659
41.40341,2.174187
41.384065,2.176269
41.384029,2.176376
41.375991,2.178543
41.40852,2.209453
41.390791,2.191987
41.403402,2.174456
41.382186,2.20396
41.365005,2.155659
41.406846,2.224559
41.383136,2.167439
41.383554,2.169144
41.383554,2.169144
41.383554,2.169144
41.383554,2.169144
41.383506,2.169015
41.372699,2.160894
41.403499,2.1916
41.375842,2.177953
41.384182,2.177481
41.396312,2.19572
41.396191,2.195742
41.399499,2.195591
41.396223,2.195806
41.398582,2.185292
41.398573,2.18542
41.405647,2.134609
41.405897,2.134244
41.405808,2.13448
41.392111,2.183918
41.387627,2.191472
41.391523,2.180936
41.391064,2.180657
41.391298,2.180657
41.376083,2.140574
41.385897,2.177674
41.385905,2.17761
41.376047,2.138675
41.377275,2.141261
41.40576,2.134394
41.375327,2.144265
41.380286,2.188553
41.377855,2.18954
41.405623,2.134823
41.386194,2.177674
41.380085,2.175271
41.40576,2.134437
41.385945,2.177009
41.396079,2.159435
41.405832,2.13448
41.413984,2.152504
41.405816,2.13448
41.386058,2.176966
41.38774,2.186086
41.405881,2.134265
41.405857,2.134351
41.405977,2.134158
41.414128,2.162525
41.40275,2.140016
41.386034,2.176945
41.386042,2.176966
41.386034,2.176988
41.410459,2.136991
41.403434,2.136025
41.405889,2.134244
41.405848,2.134394
41.371349,2.149908
41.371374,2.149844
41.371366,2.149715
41.371519,2.149693
41.405671,2.134566
41.405848,2.134437
41.388046,2.190742
41.387499,2.189712
41.40576,2.134523
41.405784,2.134459
41.372046,2.182148
41.405688,2.134437
41.385889,2.176752
41.38584,2.176752
41.405317,2.190399
41.386211,2.170486
41.4058,2.13448
41.388609,2.18821
41.405945,2.134051
41.371301,2.150015
41.400344,2.155208
41.414249,2.175421
41.371349,2.149801
41.406017,2.133944
41.406066,2.133965
41.405993,2.134008
41.411204,2.221094
41.381703,2.172932
41.382942,2.17143
41.399201,2.170057
41.406138,2.133772
41.368346,2.15362
41.368467,2.153577
41.368298,2.153663
41.369465,2.163856
41.411047,2.221019
41.411006,2.221062
41.411135,2.221019
41.411031,2.220997
41.387128,2.191772
41.387152,2.191751
41.386935,2.191836
41.387007,2.191793
41.387474,2.175185
41.381687,2.169284
41.371599,2.150509
41.371591,2.150595
41.371736,2.150487
41.371647,2.150423
41.406404,2.133793
41.371535,2.150681
41.371607,2.150681
41.371583,2.150659
41.38869,2.169456
41.378161,2.169585
41.376148,2.169542
41.380704,2.170357
41.36829,2.153835
41.405784,2.134308
41.374667,2.182116
41.405736,2.134351
41.405784,2.134308
41.364731,2.151131
41.414201,2.152376
41.394018,2.207307
41.405772,2.134351
41.383707,2.182009
41.405945,2.13418
41.405961,2.134137
41.405832,2.134222
41.405913,2.134222
41.394501,2.138053
41.405961,2.134265
41.392135,2.20529
41.406106,2.13375
41.405865,2.13418
41.385309,2.165808
41.384134,2.164006
41.385309,2.164006
41.385261,2.164049
41.385647,2.167267
41.385695,2.167096
41.385679,2.166924
41.377356,2.190828
41.377549,2.191257
41.377082,2.191514
41.400457,2.141046
41.380221,2.155723
41.37742,2.152376
41.380672,2.156667
41.387969,2.186976
41.362988,2.152622
41.399153,2.194926
41.376277,2.184627
41.414289,2.152183
41.406066,2.13375
41.414008,2.152376
41.391909,2.204475
41.405969,2.133879
41.406026,2.133879
41.405905,2.134029
41.406122,2.133858
41.40605,2.133879
41.406058,2.133836
41.406372,2.134051
41.405607,2.133643
41.405679,2.134609
41.405881,2.134222
41.405551,2.134802
41.363885,2.15259
41.405728,2.134459
41.405881,2.134222
41.406339,2.133665
41.406138,2.1336
41.406275,2.133493
41.406621,2.134072
41.377235,2.183125
41.405881,2.134222
41.405881,2.134222
41.405881,2.134222
41.405881,2.134222
41.405881,2.134222
41.405881,2.134222
41.386947,2.170025
41.383691,2.182019
41.414201,2.152376
41.384311,2.154393
41.403418,2.174574
41.403338,2.174402
41.394775,2.15465
41.383937,2.182127
41.409035,2.208852
41.409035,2.208852
41.409035,2.208852
41.372308,2.149136
41.390984,2.139329
41.394421,2.165272
41.368491,2.190334
41.364038,2.18321
41.370536,2.178339
41.369264,2.171666
41.362943,2.149114
41.372058,2.180131
41.367408,2.168051
41.365697,2.161763
41.373266,2.150444
41.381477,2.172857
41.381353,2.172943
41.371116,2.151904
41.384154,2.169946
41.378354,2.161227
41.385438,2.164993
41.378595,2.16201
41.364956,2.150402
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.378595,2.16201
41.384295,2.179799
41.368966,2.190485
41.413734,2.152676
41.414136,2.152376
41.403504,2.174243
41.403504,2.174243
41.403504,2.174243
41.380737,2.180185
41.396288,2.159757
41.371333,2.162761
41.369023,2.154006
41.375248,2.148942
41.365766,2.152032
41.40342,2.173147
41.387839,2.187867
41.387839,2.187867
41.380175,2.192244
41.380175,2.192244
41.369023,2.154006
41.375248,2.148942
41.414446,2.151775
41.414446,2.151775
41.414446,2.151775
41.388823,2.195892
41.365766,2.152032
41.365766,2.152032
41.365766,2.152032
41.369023,2.154006
41.369023,2.154006
41.376651,2.182416
41.398302,2.165422
41.377682,2.180013
41.376523,2.17658
41.407056,2.213873
41.407233,2.213788
41.388972,2.139115
41.387547,2.139909
41.385691,2.169671
41.358635,2.133514
41.358234,2.134032
41.387346,2.139394
41.395097,2.175636
41.406862,2.196074
41.408617,2.192459
41.409003,2.191944
41.409003,2.191944
41.409003,2.191944
41.408802,2.192888
41.365069,2.179327
41.411739,2.196965
41.411739,2.196965
41.411739,2.196965
41.411739,2.196965
41.411739,2.196965
41.411739,2.196965
41.409518,2.194604
41.409518,2.194604
41.409518,2.194604
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.408745,2.190785
41.414844,2.192244
41.383196,2.166935
41.383594,2.166624
41.403716,2.200301
41.403716,2.200301
41.411087,2.197072
41.403716,2.200301
41.403716,2.200301
41.401809,2.202748
41.405309,2.19822
41.399636,2.206846
41.400779,2.205505
41.401024,2.205387
41.401024,2.205387
41.401024,2.205387
41.377323,2.220268
41.412093,2.211341
41.383313,2.185935
41.383313,2.185935
41.368113,2.168169
41.368113,2.168169
41.395741,2.206707
41.369594,2.152805
41.369143,2.151947
41.370689,2.151775
41.370689,2.151775
41.384786,2.179536
41.389044,2.178136
41.390726,2.179208
41.384037,2.182449
41.420557,2.209882
41.383623,2.171151
41.403161,2.173984
41.382906,2.166688
41.403209,2.173919
41.374683,2.159414
41.375456,2.152891
41.375456,2.152891
41.378611,2.165508
41.374759,2.16896
41.36457,2.164649
41.387386,2.187137
41.375842,2.178683
41.383212,2.181901
41.388577,2.187352
41.391664,2.16495
41.391664,2.16495
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.387092,2.19763
41.387092,2.19763
41.387092,2.19763
41.386017,2.194937
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.382057,2.171816
41.387092,2.19763
41.387092,2.19763
41.414989,2.15229
41.38576,2.169156
41.387092,2.19763
41.39067,2.166666
41.385719,2.170049
41.375729,2.17967
41.384347,2.176226
41.38613,2.170228
41.384279,2.176558
41.390074,2.145724
41.412865,2.152118
41.386243,2.169885
41.386146,2.169799
41.386114,2.169713
41.384677,2.1757
41.403507,2.174284
41.403507,2.174284
41.403507,2.174284
41.368483,2.159543
41.368483,2.159543
41.395741,2.208037
41.395741,2.208037
41.413742,2.152794
41.413742,2.152794
41.403507,2.174284
41.40407,2.185506
41.384214,2.182073
41.377227,2.192029
41.371881,2.189626
41.377774,2.192115
41.403322,2.173447
41.412897,2.191257
41.371816,2.189455
41.384323,2.177706
41.386227,2.170035
41.403072,2.173733
41.403072,2.173733
41.37585,2.150113
41.386227,2.170035
41.383401,2.181601
41.374522,2.182159
41.385375,2.14028
41.386726,2.19675
41.359577,2.159156
41.383763,2.177031
41.383482,2.181794
41.387728,2.197329
41.400376,2.160637
41.404561,2.160744
41.403338,2.157011
41.382533,2.171516
41.382533,2.171516
41.382533,2.171516
41.382533,2.171516
41.414925,2.152976
41.400859,2.183275
41.414861,2.153749
41.387619,2.139823
41.395144,2.161756
41.380479,2.160959
41.380479,2.160959
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.405044,2.157182
41.382186,2.194476
41.384354,2.196636
41.381896,2.194476
41.378096,2.169456
41.382717,2.173104
41.402903,2.18894
41.386649,2.170636
41.39473,2.161527
41.414989,2.15229
41.38035,2.182502
41.401052,2.176537
41.382471,2.177138
41.407216,2.170615
41.385365,2.130006
41.385394,2.130006
41.387185,2.170143
41.389732,2.168415
41.388134,2.169678
41.392553,2.164564
41.386432,2.179723
41.38737,2.178039
41.381936,2.176237
41.381811,2.176065
41.382532,2.177031
41.378869,2.169113
41.3723,2.153964
41.416985,2.168684
41.375802,2.177771
41.375939,2.177567
41.379738,2.186794
41.376325,2.164907
41.378901,2.174477
41.378128,2.175807
41.403128,2.17349
41.404207,2.174885
41.404207,2.174885
41.378837,2.182438
41.375311,2.179563
41.37705,2.180035
41.376357,2.179455
41.375939,2.177567
41.364715,2.13315
41.364296,2.133536
41.366518,2.132098
41.404303,2.152118
41.398606,2.183983
41.38064,2.173254
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.398148,2.211599
41.383989,2.170829
41.391612,2.164943
41.39661,2.161216
41.395354,2.161853
41.384697,2.170693
41.391596,2.164921
41.391636,2.164878
41.39533,2.161874
41.395258,2.161939
41.403853,2.17472
41.411433,2.17437
41.40473,2.174456
41.405535,2.160379
41.405301,2.15538
41.387438,2.169252
41.385945,2.187126
41.384561,2.174263
41.398148,2.211599
41.398148,2.211599
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.404232,2.17319
41.404232,2.17319
41.394791,2.161924
41.394308,2.162783
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.384561,2.174263
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.404232,2.17319
41.375697,2.177762
41.41474,2.154208
41.414197,2.152144
41.380978,2.167539
41.402171,2.172771
41.383957,2.176837
41.38328,2.176923
41.374965,2.169377
41.3742,2.166602
41.38281,2.177342
41.383731,2.179358
41.38477,2.181365
41.377549,2.175561
41.377549,2.175561
41.378909,2.17687
41.38064,2.174488
41.376599,2.184294
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.378909,2.17687
41.374332,2.169488
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.395318,2.161699
41.413959,2.151957
41.413959,2.151957
41.413959,2.151957
41.413585,2.153223
41.402457,2.172782
41.383973,2.178812
41.383731,2.178812
41.383651,2.178683
41.387466,2.187695
41.383071,2.181665
41.369176,2.189261
41.40411,2.17525
41.383111,2.176671
41.383268,2.176446
41.381815,2.184798
41.373886,2.149887
41.380238,2.174134
41.387289,2.168769
41.389269,2.168469
41.383417,2.181483
41.380572,2.183232
41.384577,2.17644
41.383715,2.17629
41.387499,2.178554
41.383397,2.181837
41.39042,2.181451
41.381695,2.194089
41.414144,2.152333
41.383965,2.180179
41.383627,2.181794
41.383627,2.181794
41.383627,2.181794
41.387032,2.174558
41.387032,2.174558
41.387503,2.17423
41.387168,2.174794
41.387032,2.174558
41.385631,2.17636
41.384029,2.176811
41.384029,2.176811
41.383627,2.181794
41.383627,2.181794
41.383627,2.181794
41.383627,2.181794
41.383627,2.181794
41.383627,2.181794
41.368588,2.147097
41.37713,2.187995
41.392658,2.163963
41.414217,2.153406
41.394533,2.161452
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.384428,2.175974
41.381288,2.168576
41.368089,2.155412
41.369208,2.153062
41.386848,2.190349
41.382492,2.17179
41.382467,2.171779
41.387853,2.172996
41.38353,2.175208
41.383502,2.175241
41.394219,2.201246
41.384601,2.173115
41.384182,2.185592
41.38638,2.189058
41.38638,2.189058
41.385993,2.18924
41.38638,2.189058
41.384182,2.185592
41.384182,2.185592
41.384182,2.185592
41.375862,2.177696
41.389962,2.201557
41.386766,2.196428
41.389962,2.201557
41.389962,2.201557
41.389962,2.201557
41.386983,2.170014
41.38638,2.170046
41.387438,2.169048
41.385655,2.169724
41.386871,2.1701
41.382282,2.175636
41.382282,2.175636
41.382282,2.175636
41.382282,2.175636
41.383731,2.154693
41.383731,2.154693
41.383731,2.154693
41.383731,2.154693
41.383731,2.154693
41.376905,2.156839
41.376905,2.156839
41.376905,2.156839
41.376905,2.156839
41.376905,2.156839
41.392714,2.142419
41.392714,2.142419
41.392714,2.142419
41.392714,2.142419
41.392714,2.142419
41.373652,2.134523
41.373652,2.134523
41.36676,2.160959
41.36676,2.160959
41.373652,2.134523
41.373652,2.134523
41.36676,2.160959
41.36676,2.160959
41.36676,2.160959
41.386275,2.152633
41.386275,2.152633
41.386275,2.152633
41.386275,2.152633
41.386275,2.152633
41.406943,2.162761
41.386983,2.165851
41.386983,2.165851
41.406943,2.162761
41.422037,2.166817
41.422037,2.166817
41.414861,2.225203
41.414861,2.225203
41.394453,2.171795
41.386436,2.178071
41.386436,2.178071
41.381509,2.195087
41.381509,2.195087
41.381509,2.195087
41.395507,2.156274
41.380125,2.175292
41.383635,2.175604
41.40345,2.173233
41.381091,2.193832
41.387,2.170833
41.386667,2.169833
41.386098,2.172149
41.386935,2.170722
41.384472,2.176212
41.387507,2.168587
41.383739,2.176494
41.409067,2.190485
41.408842,2.19027
41.386963,2.171097
41.387676,2.18791
41.417113,2.228164
41.368443,2.150509
41.417001,2.205419
41.398565,2.185356
41.39859,2.185356
41.389543,2.1863
41.414539,2.152075
41.3839,2.181494
41.391974,2.159049
41.3833,2.1833
41.3845,2.175833
41.379964,2.178983
41.379964,2.178983
41.364828,2.153148
41.381626,2.175014
41.37874,2.187309
41.407651,2.151432
41.406235,2.151603
41.406452,2.151185
41.398567,2.161411
41.40881,2.182502
41.399024,2.163534
41.402243,2.15538
41.409679,2.181386
41.387128,2.165122
41.403499,2.173318
41.408858,2.179756
41.407973,2.183532
41.403917,2.175121
41.392167,2.204132
41.38027,2.161216
41.38027,2.161216
41.378032,2.15671
41.380592,2.159156
41.380592,2.159156
41.37054,2.149908
41.394807,2.151346
41.375802,2.177803
41.375262,2.150359
41.369594,2.152891
41.374296,2.149715
41.36494,2.150402
41.372847,2.18542
41.367694,2.157611
41.365536,2.158041
41.370818,2.15229
41.369492,2.136978
41.369492,2.136978
41.3795,2.168667
41.387833,2.169167
41.382833,2.18317
41.384705,2.182685
41.38701,2.185018
41.386795,2.187216
41.391362,2.180324
41.404136,2.175651
41.364828,2.161645
41.363059,2.15755
41.382637,2.163705
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369492,2.136978
41.369626,2.135596
41.396921,2.160139
41.402817,2.185301
41.402817,2.185301
41.382842,2.172224
41.394553,2.167128
41.381787,2.171934
41.387249,2.170175
41.386851,2.170486
41.38576,2.169284
41.386726,2.170486
41.385245,2.169284
41.398702,2.176322
41.416751,2.172932
41.36961,2.18997
41.382359,2.177342
41.382154,2.172245
41.368217,2.153105
41.372235,2.17996
41.375826,2.177674
41.379803,2.172889
41.379851,2.172975
41.368804,2.164772
41.369625,2.160652
41.379141,2.161939
41.378817,2.174273
41.401084,2.153663
41.383176,2.171494
41.393036,2.206535
41.370464,2.151689
41.395966,2.203102
41.395821,2.203187
41.396127,2.203273
41.395982,2.20323
41.409711,2.22207
41.369787,2.169198
41.363024,2.151603
41.371237,2.169713
41.371237,2.169713
41.375667,2.179333
41.381928,2.166323
41.362702,2.161345
41.375391,2.1492
41.376309,2.149372
41.375697,2.149157
41.374489,2.148985
41.393326,2.163448
41.380934,2.17334
41.366309,2.168169
41.366792,2.167911
41.402984,2.174391
41.38415,2.176204
41.392666,2.163491
41.392666,2.163491
41.382544,2.173705
41.383639,2.181912
41.402646,2.173275
41.374638,2.182352
41.382427,2.185635
41.375971,2.179756
41.388303,2.168898
41.383248,2.167482
41.375484,2.156517
41.38481,2.19896
41.38481,2.19896
41.387128,2.180914
41.365069,2.150444
41.364425,2.15053
41.371196,2.149887
41.371196,2.149887
41.371196,2.149887
41.413597,2.15303
41.381348,2.168726
41.375729,2.176666
41.384021,2.152032
41.384705,2.17319
41.410226,2.180657
41.391125,2.161635
41.38089,2.151271
41.380737,2.151131
41.384069,2.152504
41.385969,2.160465
41.385518,2.181494
41.412085,2.22192
41.413621,2.222285
41.412149,2.220547
41.412334,2.222285
41.41223,2.221748
41.412463,2.222328
41.412165,2.222156
41.386259,2.179155
41.379577,2.142548
41.389302,2.159585
41.377734,2.140552
41.42104,2.184176
41.42104,2.184176
41.42104,2.184176
41.386025,2.158867
41.379223,2.152462
41.409421,2.218101
41.378169,2.135124
41.411183,2.221126
41.408713,2.220847
41.387845,2.162396
41.389543,2.17379
41.41165,2.220225
41.411417,2.220933
41.410001,2.22016
41.384311,2.176269
41.385486,2.155508
41.390831,2.163491
41.383924,2.179026
41.410294,2.180603
41.371305,2.15009
41.371003,2.14949
41.384645,2.171119
41.390082,2.160251
41.39108,2.161324
41.391732,2.159972
41.4112,2.220911
41.389189,2.15892
41.391467,2.161731
41.389221,2.158963
41.391193,2.16171
41.391571,2.162053
41.391483,2.161924
41.391644,2.162311
41.391024,2.161388
41.391257,2.161624
41.390895,2.163383
41.391338,2.162783
41.391539,2.161967
41.391515,2.164242
41.391732,2.164499
41.387265,2.169713
41.387466,2.169563
41.380278,2.161302
41.384343,2.175099
41.410427,2.22413
41.411771,2.225117
41.387273,2.158813
41.410741,2.175936
41.387676,2.159242
41.383111,2.194948
41.407506,2.167396
41.389672,2.186279
41.380656,2.183747
41.3943,2.161839
41.393036,2.206363
41.375653,2.1492
41.3884,2.185077
41.371462,2.151517
41.410773,2.218122
41.398573,2.185356
41.371523,2.148149
41.393986,2.201836
41.375588,2.177717
41.376422,2.177717
41.40947,2.149114
41.39624,2.159092
41.388094,2.170304
41.384029,2.186837
41.384919,2.173147
41.37114,2.150917
41.391608,2.165009
41.391567,2.165009
41.38002,2.17533
41.403442,2.174386
41.385719,2.170049
41.375822,2.177717
41.42001,2.189755
41.403064,2.17379
41.403289,2.174359
41.379674,2.170357
41.409318,2.190012
41.39207,2.164671
41.383136,2.176601
41.375971,2.190806
41.383973,2.186858
41.383731,2.179992
41.381687,2.183382
41.377645,2.188811
41.379062,2.191815
41.379899,2.190141
41.380882,2.18997
41.379899,2.190141
41.382846,2.175378
41.381832,2.172138
41.41404,2.152483
41.413992,2.151968
41.382604,2.185764
41.387402,2.175089
41.378515,2.188435
41.371311,2.151682
41.371246,2.151789
41.403484,2.174062
41.388118,2.187491
41.408637,2.177406
41.391974,2.162075
41.390267,2.164478
41.415907,2.132892
41.380737,2.170572
41.380737,2.170572
41.386146,2.16937
41.381735,2.175035
41.381735,2.175035
41.378483,2.163019
41.385719,2.170049
41.385719,2.170049
41.404786,2.174949
41.384214,2.179369
41.383747,2.177224
41.382218,2.178382
41.38217,2.177438
41.383812,2.176623
41.363426,2.165787
41.383997,2.176591
41.411095,2.219409
41.382117,2.177631
41.390992,2.202501
41.413959,2.152376
41.404368,2.175722
41.404464,2.175636
41.403982,2.175722
41.412,2.220333
